Dam_Name,Other_Dam_Name,State_ID,NID_ID,Num_Separate_Struct,Other_Structure_ID,Longitude,Latitude,Section,County,River,Owner_Name,Owner_Type,Private_Dam,Dam_Designer,Dam_Type,Core,Foundation,Primary_Purpose,All_Purposes,Year_Completed,Year_Modified,Dam_Length,Dam_Height,Structural_Height,Hydraulic_Height,NID_Height,Max_Discharge,Max_Storage,Normal_Storage,NID_Storage,Surface_Area,Drainage_Area,EAP,Inspection_Date,Inspection_Frequency,Spillway_Type,Spillway_Width,Outlet_Gates,Volume,Num_Locks,Length_Locks,Width_Locks,Permitting_Authority,Inspection_Authority,Enforcement_Authority,Jurisdictional_Dam,State_Reg_Dam,State_Reg_Agency,Fed_Funding,Fed_Design,Fed_Construction,Fed_Regulatory,Fed_Inspection,Fed_Operation,Fed_Owner,Fed_Other,Source_Agency,State,Submit_Date,Url_Address,Congress_Rep,Political_Party,Congress_District
PETERSON LAKE,,60323,CO02834,0,,-105.5676,39.9404,"S21 , T1S, R73W of Sixth PM",BOULDER,MIDDLE BOULDER CREEK-TR,"ELDORA ENTERPRISES, LLC",Private,N,UNKNOWN; WRIGHT WATER ENGINEERS,Earth,HEZ,RSZ,Water Supply,Water Supply,1961,2002H,88,12,12,12,12,345,197,117,197,18,1.45,NR,39673,6,U,24,S1,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Jared Polis (D),D,CO02
MORRISON,,690107,CO01085,0,,-108.3679,37.8596,"S36 , T42N, R14W of New Mexico PM",DOLORES,MORRISON CREEK-OS,KEITH IVINS,Private,N,,Earth,,,Irrigation,"Irrigation, Fire Protection, Stock, Or Small Fish Pond, Fish and Wildlife Pond",1961,,566,24,25,24,25,940,171,116,171,11,0.09,NR,38616,6,U,58,S2,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
W. CHERRY CREEK DET. #6,,80313,CO02216,0,,-104.7688,39.0791,"S22 , T11S, R66W of Sixth PM",EL PASO,WEST CHERRY CREEK,NRCS,Local Government,N,USDA NRCS,Earth,,,Flood Control,Flood Control,1961,,380,18,20,17,20,2104,53,NA,53,5,1.16,NR,38972,3,U,83,,13511,NA,0,NA,Y,Y,Y,Y,Y,DWR,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CO,CO,02\04\2013,NA,Doug Lamborn (R),R,CO05
W. CHERRY CREEK DET. #10,,80317,CO02391,0,,-104.72,39.1908,"S12 , T10S, R66W of Sixth PM",DOUGLAS,WEST CHERRY CREEK-TR,DOUGLAS COUNTY CONSERVATION DISTRICT,Local Government,N,USDA NRCS,Earth,,,Flood Control,Flood Control,1961,,926,23,25,23,25,2168,45,NA,45,6,0.87,NR,39615,3,N,150,,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CO,CO,02\04\2013,NA,Cory Gardner (R),R,CO04
DREYFUS,,400221,CO00570,0,,-107.8655,39.0199,"S11 , T12S, R94W of Sixth PM",DELTA,SURFACE CREEK-TR,"JURNEY, BRUCE",Private,Y,,Earth,EKI,RSZ,Irrigation,Irrigation,1961,,420,24,29,24,29,848,170,45,170,6,1.25,NR,40763,6,N,25,U;S,25885,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
FISHER PEAK DET. FPC-1,,CO00000990,CO00533,0,,-104.5022,37.1533,"S19 , T33S, R63W of Sixth PM",LAS ANIMAS,PURGATOIRE RIVER-TR,CITY OF TRINIDAD DPW,Local Government,N,USDA NRCS,Earth,EKI,,Flood Control,Flood Control,1961,,540,80,85,85,85,5512,338,274,338,12,1.1,Y,40697,3,U,203,None,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CO,CO,02\04\2013,NA,Cory Gardner (R),R,CO04
FISHER PEAK DET. FPC-2,,CO00000999,CO00534,0,,-104.5105,37.1566,"S24 , T33S, R64W of Sixth PM",LAS ANIMAS,PURGATOIRE RIVER-TR,CITY OF TRINIDAD DPW,Local Government,N,USDA NRCS,Earth,,,Flood Control,Flood Control,1961,,445,55,68,63,68,1083,142,94,142,8,0.34,Y,40697,3,U,53,,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CO,CO,02\04\2013,NA,Cory Gardner (R),R,CO04
BRUNELLI,,CO0000962A,CO00495,0,,-104.9055,37.4533,"S9 , T30S, R67W of Sixth PM",HUERFANO,BEAR CREEK-TR,"GEORGE HESS,",Private,N,USDA NRCS,Earth,,,Irrigation,"Irrigation, Fire Protection, Stock, Or Small Fish Pond",1961,,795,25,34,33,34,100,117,85,117,8,0.13,NR,39239,6,N,10,,27300,NA,0,NA,Y,Y,Y,Y,Y,DWR,,USDA NRCS,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
COTTONWOOD,,510103,CO00707,0,,-106.0722,40.0733,"S1 , T1N, R78W of Sixth PM",GRAND,GARDINER CREEK,NANCY BARBER,Private,N,,Earth,,,Irrigation,Irrigation,1961,,330,31,36,31,36,543,106,71,106,7,2.95,NR,38978,6,U,8,,NA,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Jared Polis (D),D,CO02
W. CHERRY CREEK DET. #4,,CO00000938,CO00316,0,,-104.7705,39.1124,"S10 , T11S, R66W of Sixth PM",EL PASO,WEST CHERRY CREEK-TR,NRCS,Local Government,N,USDA NRCS,Earth,HEK,SK,Flood Control,Flood Control,1961,,1139,29,33,30,33,1928,116,NA,116,10,1.81,NR,38972,3,U,133,,36120,NA,0,NA,Y,Y,Y,Y,Y,DWR,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CO,CO,02\04\2013,NA,Doug Lamborn (R),R,CO05
MILITARY PARK,,400411,CO00596,0,,-107.8888,39.0583,"S34 , T11S, R94W of Sixth PM",DELTA,SURFACE CREEK-TR,MILITARY PARK RESERVOIR CO.,Private,Y,,Earth,HEZ,SK,Irrigation,Irrigation,1961,,1164,20,21,21,21,415,432,237,432,25,0.25,NR,39289,6,N,12,U;S,49819,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
PAONIA,,400424,CO01691,0,,-107.3523,38.9419,"S4 , T13S, R89W of Sixth PM",GUNNISON,COLORADO RIVER,DOI BR,Federal,N,,Earth,IEK,RK,Flood Control,"Irrigation, Flood Control, Recreation",1961,,770,199,199,177,199,12500,23230,17461,23230,332,255,Y,41087,1,U,209,U;S,1302000,NA,0,NA,Y,Y,Y,Y,Y,DWR,DOI BR,,,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,DOI BR,CO,03\01\2013,NA,Scott R. Tipton (R),R,CO03
W. CHERRY CREEK DET. #1,,CO00000937,CO00313,0,,-104.8066,39.1177,"S5 , T11S, R66W of Sixth PM",EL PASO,WEST CHERRY CREEK-TR,NRCS,Local Government,N,USDA NRCS,Earth,HEK,SK,Flood Control,Flood Control,1961,,757,32,34,32,34,3360,119,NA,119,11,2.11,NR,39584,3,N,160,,32140,NA,0,NA,Y,Y,Y,Y,Y,DWR,USDA NRCS,USDA NRCS,USDA NRCS,,USDA NRCS,,,,CO,CO,02\04\2013,NA,Doug Lamborn (R),R,CO05
CRAIG RAW WATER,,440217,CO01403,0,,-107.6005,40.4719,"S16 , T6N, R91W of Sixth PM",MOFFAT,YAMPA RIVER-TR,TRI STATE GENERATION,Public Utility,N,,Earth,,,Water Supply,Water Supply,1961,,1825,58,78,60,78,1180,992,547,992,32,0.78,Y,39940,2,U,12,,9844,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
GURLEY,,600108,CO00158,0,,-108.2505,38.0349,"S25 , T44N, R13W of New Mexico PM",SAN MIGUEL,GURLEY CANYON,FARMERS WATER DEVELOPMENT CO.,Private,N,,Earth,HEK,RSK,Irrigation,Irrigation,1961,,2400,64,88,85,88,908,10511,9000,10511,336,2.56,Y,41068,1,N,20,U;S,77771,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
NEEDLE CREEK,,280106,CO00797,0,,-106.5588,38.3533,"S8 , T47N, R4E of New Mexico PM",SAGUACHE,NEEDLE CREEK,NEEDLE CREEK RESERVOIR ASSOCIATION,Private,Y,,Earth,HEK,RSK,Irrigation,"Irrigation, Fire Protection, Stock, Or Small Fish Pond",1961,,660,64,90,86,90,966,1298,1046,1298,42,10,NR,39269,6,N,25,U;S,13200,NA,0,NA,Y,Y,Y,Y,Y,DWR,,,,,,,,,CO,CO,02\04\2013,NA,Scott R. Tipton (R),R,CO03
EAST WASH DIVERSION DAM,,NV WP O8-3,NV00079,0,,-119.8449,39.5486,,WASHOE,EASH WASH,CITY OF RENO,Local Government,N,NRCS,Earth,HEK,SK,Flood Control,"Flood Control, Debris Control, Other",1961,,680,45,NA,NA,45,2640,93,50,93,NA,2.14,Y,38533,1,U,15,,62000,NA,0,NA,N,N,N,N,N,,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,USDA NRCS,NV,03\08\2013,NA,Mark E. Amodei (R),R,NV02
BADGER DETENTION DAM,,L1840019,NM00024,0,,-107.44,34.81,,VALENCIA,RIO PUERCO OFFSTR,BUREAU OF LAND MANAGEMENT,Federal,N,,Earth,E,U,Debris Control,Debris Control,1961,,2600,9.69,9.69,5.41,9.69,NA,189.8,NA,189.8,193,NA,NR,40589,5,,0,,51920.87,NA,0,NA,N,N,N,N,N,,DOI BLM,,,DOI BLM,DOI BLM,DOI BLM,DOI BLM,,DOI BLM,NM,02\27\2013,NA,Stevan Pearce (R),R,NM02
SANTA CRUZ SITE 4 DAM,MARTINEZ RETARD DAM,NM00000116,NM00262,0,,-105.9801,36.0093,T21N R9E S34,RIO ARRIBA,MARTINEZ ARROYO,SANTA FE-POJOAQUE SOIL & WATER CONSERVATION DIST.,Local Government,Y,"USDA NRCS; SERGENT, HAUSKINS AND BECKWITH",Earth,IEZ,SZ,Flood Control,Flood Control,1961,1985,4300,63,65,63,65,4872,322,552,552,29,2,Y,40466,3,U,50,U,67102,NA,0,NA,Y,Y,Y,Y,Y,Office of the State Engineer,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,NM,NM,09\25\2012,NA,Ben Ray Luj??n (D),D,NM03
MORGAN LAKE DAM,,D-248,NM00248,0,,-108.486,36.7041,T29N R16W S6,SAN JUAN,CHACO WASH - TR,ARIZONA PUBLIC SERVICE COMPANY,Public Utility,N,W. CARLOS POWELL ENGINEERING & EBASCO,Earth,IE,R,Other,Other,1961,,6760,133,165,128,165,650,42800,39200,42800,1260,4,Y,40457,1,U,50,Slide,NA,NA,0,NA,Y,Y,Y,Y,Y,Office of the State Engineer,,,,,,,,,NM,NM,09\25\2012,NA,Ben Ray Luj??n (D),D,NM03
TRAMPEROS CREEK NO. 2 DAM,GARCIA CREEK RETARD DAM,NM00000422,NM00229,0,,-103.5151,36.1417,T22N R32E S15,UNION,GARCIA CREEK - TR,UTE CREEK SOIL & WATER CONSERVATION DISTRICT,Local Government,N,USDA NRCS,Earth,EZH,SZ,Flood Control,Flood Control,1961,,1635,39,46,39,46,4500,990,161,990,NA,11.6,NR,39877,5,U,150,U,74632,NA,0,NA,Y,Y,Y,Y,Y,Office of the State Engineer,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,NM,NM,09\25\2012,NA,Ben Ray Luj??n (D),D,NM03
PROP CANYON SITE 2A DAM,PROP CANYON RETARD DAM,NM00000110,NM00206,0,,-107.9745,35.2477,T12N R11W S23,CIBOLA,PROP CANYON,LAVA SOIL & WATER CONSERVATION DISTRICT,Local Government,Y,USDA NRCS,Earth,EZH,SZ,Flood Control,Flood Control,1961,,1200,11,17,11,17,4000,510,112,510,40,13.7,N,40960,3,U,200,U,25160,NA,0,NA,Y,Y,Y,Y,Y,Office of the State Engineer,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,NM,NM,09\25\2012,NA,Stevan Pearce (R),R,NM02
LA LUZ-FRESNAL NORTH & SOUTH RESERVOIRS,,D-571,NM00571,0,,-105.9347,32.9739,T15S R10E S25,OTERO,FRESNAL CANYON -OS,CITY OF ALAMOGORDO,Local Government,N,,Earth,,,Water Supply,Water Supply,1961,,1015,28,NA,NA,28,37,125,NA,125,11,NA,N,40625,1,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,Office of the State Engineer,,,,,,,,,NM,NM,09\25\2012,NA,Stevan Pearce (R),R,NM02
SANTA CRUZ SITE 5 DAM,MORADA RETARD DAM,NM00000117,NM00263,0,,-105.9875,36.0028,T21N R9E S33,RIO ARRIBA,MORADA ARROYO,SANTA FE-POJOAQUE SOIL & WATER CONSERVATION DIST.,Local Government,Y,"USDA NRCS; SERGENT, HAUSKINS AND BECKWITH",Earth,IEZ,SZ,Flood Control,Flood Control,1961,1985,810,53,59,53,59,3420,258,198,258,28,1.3,Y,40466,3,U,100,U,42320,NA,0,NA,Y,Y,Y,Y,Y,Office of the State Engineer,USDA NRCS,USDA NRCS,USDA NRCS,,,,,,NM,NM,09\25\2012,NA,Ben Ray Luj??n (D),D,NM03
BOR STEINAKER,,UT10113,UT10113,0,,-109.53,40.5066,"35,3S~21E SL",UINTAH,ASHLEY CREEK OFFSTREAM,DOI BR,Federal,N,,Earth,,,Irrigation,Irrigation,1961,,1997,NA,162,138,162,550,40400,38170,40400,NA,19.3,N,,0,U,0,,NA,NA,0,NA,Y,Y,Y,N,N,,,,,,,,,,UT,UT,02\06\2013,NA,Rob Bishop (R),R,UT01
WEST FORK DIVERSION,,02219-01-01,UT83025,1,,-111.4914,38.045,"S.5,T.32S,R.4E",GARFIELD,WEST FORK BOULDER CREEK,GARKANE ENERGY,Public Utility,N,INTERMOUNTAIN ENGINEERS,Rockfill,,,Hydroelectric,"Irrigation, Hydroelectric",1961,,130,20,NA,22,22,3500,54,25,54,2,18.7,NR,41130,2,U,30,,NA,NA,0,NA,N,N,N,N,N,,,,,FERC,FERC,,,,FERC,UT,02\28\2013,NA,Chris Stewart (R),R,UT02
MANTUA,,UT00196,UT00196,0,,-111.9416,41.5016,"22,9N~1W SL",BOX ELDER,BIG CREEK,BRIGHAM CITY,Local Government,N,,Earth,,,Irrigation,Irrigation,1961,,11140,NA,29,24,29,122,10450,7560,10450,NA,9,Y,41045,0,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Rob Bishop (R),R,UT01
KENNECOTT MINE SMALL RESERVOIR,,UT00395,UT00395,0,,-112.0817,40.5642,"17,3S~2W SL",SALT LAKE,BINGHAM CREEK,"KENNECOTT UTAH COPPER , LLC",Private,N,,Earth,,,Tailings,Tailings,1961,,510,NA,40,35,40,NA,70,61,70,NA,0.1,Y,41024,0,,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Jim Matheson (D),D,UT04
ROUND WILLOW BOTTOM,,UT00375,UT00375,0,,-111.8416,37.9066,"25,33S~1W SL",GARFIELD,TRIB TO TWITCHELL CREEK,DIV WILDLIFE RESOURCES,State,N,,Earth,,,Recreation,Recreation,1961,,335,NA,14,11,14,NA,50,40,50,NA,0.6,NR,38534,0,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Chris Stewart (R),R,UT02
BIG WASH FLOOD CONTROL,,UT00403,UT00403,0,,-113.0383,38.4199,"34,27S~11W SL",BEAVER,BIG WASH,BEAVER COUNTY,Federal,N,,Earth,,,Flood Control,Flood Control,1961,,6465,NA,49,39,49,NA,1700,325,1700,NA,63,N,,0,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Chris Stewart (R),R,UT02
BLANDING CITY NO. 3,,UT00042,UT00042,0,,-109.4866,37.6699,"10,36S~22E SL",SAN JUAN,JOHNSON CREEK - OFFSTREAM,BLANDING CITY,Local Government,N,,Earth,,,Irrigation,Irrigation,1961,,990,NA,47,47,47,NA,133,133,133,NA,0.6,N,40696,0,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Jason Chaffetz (R),R,UT03
LONG WILLOW BOTTOM,,UT00183,UT00183,0,,-111.845,37.9066,"25,33S~1W SL",GARFIELD,TWITCHELL CREEK,DIV WILDLIFE RESOURCES,State,N,,Earth,,,Recreation,Recreation,1961,,113,NA,17,15,17,NA,100,80,100,NA,0.5,NR,38534,0,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Chris Stewart (R),R,UT02
THREE LAKES,,UT00211,UT00211,0,,-111.2,40.43,"31,4S~7E SL",WASATCH,LAKE CREEK,PRESTIGE PICTURES INDUSTRIES,Private,N,,Earth,,,Irrigation,Irrigation,1961,,365,NA,17,13,17,NA,52,24,52,NA,0.9,N,40744,0,U,0,,NA,NA,0,NA,Y,Y,Y,Y,Y,,,,,,,,,,UT,UT,02\06\2013,NA,Jason Chaffetz (R),R,UT03
LEACH NO. 1 STOCK,,6527R,WY02239,0,,-104.5806,43.0761,"NENE 30,T36N,R64W",NIOBRARA,LEACH CREEK,MONTE FINLEY,Private,N,,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,425,25,30,20,30,NA,73,38,73,7,NA,NR,39260,5,U,70,U1,8150,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
CLAUDIE,,6736R,WY01039,0,,-104.6708,44.5044,"NESW 9,T52N,R65W",CROOK,CARR CREEK,ROBERT E. VEMMINGTON,Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,840,28,28,23,28,5700,48,28,48,3,0.86,NR,40735,5,U,300,X,10425,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
ROAD,,6327R,WY00908,0,,-104.6567,44.3083,"NWNW 22,T50N,R65W",CROOK,TREE CREEK,SY RANCH (ROBERT HADLEY),Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,427,27,27,22,27,790,37,23,37,3,0.68,NR,39696,5,U,20,X,11590,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
KEUHNE,,6936R,WY00504,0,,-105.1069,44.2975,"NWSE 23,T50N,R69W",CAMPBELL,WELL CREEK,"CHARLEEN GRAY TRUST, C/O FST. INTST. BAN",Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,418,13,13,8,13,659,162,85,162,32,10.94,NR,40485,5,U,20,X,3992,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
SPENCER NO. 2,,6530R,WY00817,0,,-104.1242,43.7827,"NENE 24,T44N,R61W",WESTON,STOCKADE BEAVER CREEK,"TRUE RANCHES, INC. (TOBY WINGERT)",Private,N,DELBERT E ROBINSON,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,764,25,25,18,25,NA,173,70,173,15,NA,NR,39190,5,U,280,V1,20969,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
SCOTT STORAGE,,,WY00499,0,,-105.821,44.5544,"SESE 24, T53N R75W",CAMPBELL,TRUMAN DRAW,HAROLD SCOTT,Private,N,USDA NRCS,Earth,EZH,UZ,Irrigation,Irrigation,1961,,145,30,NA,30,30,2572,44,26,44,NA,2.81,NR,,5,U,50,U,NA,NA,0,NA,N,N,N,N,N,,,,,,,,,,USDA NRCS,WY,03\08\2013,NA,Cynthia M. Lummis (R),R,WY00
SNIDER NO. 1 TOWN DRAW,,6857R,WY00683,0,,-106.4733,44.6833,"SENE 3,T54N,R80W",SHERIDAN,TOWN DRAW,MARK KIRBY,Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,475,24,24,19,24,1100,95,56,95,7,2,NR,39672,10,U,54,X,13700,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
AMELIA #1,,6927R,WY00531,0,,-104.3097,43.1625,"SWSE 21,T37N,R62W",NIOBRARA,ALUM CREEK,MARK L. THOMPSON,Private,N,USDA NRCS,Earth,HEK,SZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,460,24,29,19,29,2626,125,71,125,10,15.8,NR,39742,5,U,275,O1,8860,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
WINCHESTER,,3653R,WY00792,0,,-106.6142,44.1952,"SESW 21,T49N,R81W",JOHNSON,GASSETT DRAW,KAUFMAN WOODBURY LAND COMPANY,Private,N,,Earth,HEK,SZ,Irrigation,Irrigation,1961,,1070,35,35,30,35,NA,566,330,566,39,NA,NR,40073,5,U,50,V1,39000,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
BROADBENT NO. 2,BYRNE,6151R,WY01247,0,,-110.7517,41.34,"NENW 29,T16N,R118W",UINTA,LITTLE BYRNE CREEK,BROADBENT LAND CATTLE,Private,Y,PLAH WILSON,Earth,HEK,SZ,Irrigation,Irrigation,1961,,450,22,26,17,26,NA,184,120,184,16,NA,NR,39710,5,U,10,S1,10643,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
DETENTION 1594 #3 DAM,,L63562,WY01474,0,,-107.98,41.3,,SWEETWATER,WINDMILL DRAW,BUREAU OF LAND MANAGEMENT,Federal,N,UNKNOWN,Earth,E,U,Debris Control,Debris Control,1961,,751,28.02,28.02,23.85,28.02,NA,84.79,NA,84.79,19,NA,NR,40757,5,,0,,275,NA,0,NA,N,N,N,N,N,,DOI BLM,,,DOI BLM,DOI BLM,DOI BLM,DOI BLM,,DOI BLM,WY,02\27\2013,NA,Cynthia M. Lummis (R),R,WY00
SAND DRAW NO. 1 DAM,,L63464,WY01448,0,,-106.4,42.52,,,SAND DRAW,BUREAU OF LAND MANAGEMENT,Federal,N,UNKNOWN,Earth,E,U,Debris Control,Debris Control,1961,,505,37,37,32,37,1100,34,34,34,3.5,0.9,NR,39407,5,,0,,16102,NA,0,NA,N,N,N,N,N,,DOI BLM,,,DOI BLM,DOI BLM,DOI BLM,DOI BLM,,DOI BLM,WY,02\27\2013,NA,Cynthia M. Lummis (R),R,WY00
BLUE RIDGE DETENTION,,L63502,WY01402,0,,-107.93,44.38,,,RIDGE DRAW NOWOOD RIVER,BUREAU OF LAND MANAGEMENT,Federal,N,UNKNOWN,Earth,E,U,Recreation,Recreation,1961,,477,30,30,13,30,17.1,111.7,21.6,111.7,15.3,1390,NR,,5,,0,,41083,NA,0,NA,N,N,N,N,N,,DOI BLM,,,DOI BLM,DOI BLM,DOI BLM,DOI BLM,,DOI BLM,WY,02\27\2013,NA,Cynthia M. Lummis (R),R,WY00
GRAY REEF,,6489R,WY01292,0,,-106.6967,42.5633,"NESE 18,T30N,R82W",NATRONA,NORTH PLATE RIVER,USBR,Federal,Y,R M SENSINTAFFAR,Earth,HEK,RSZ,Irrigation,Irrigation,1961,,650,38,36,30,38,20700,1800,1798,1800,182,NA,NR,39525,5,C,100,T2,53000,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
RICHARD,,,WY01079,0,,-104.5488,44.2816,"SESW 28, T50N R64W",CROOK,DEWITT CREEK,WALLACE CANFIELD,Private,N,USDA NRCS,Earth,EZH,UZ,"Fire Protection, Stock, Or Small Fish Pond","Fire Protection, Stock, Or Small Fish Pond",1961,,150,28,NA,28,28,980,26,16,26,NA,0.52,NR,,5,U,25,X,6183,NA,0,NA,N,N,N,N,N,,,,,,,,,,USDA NRCS,WY,03\08\2013,NA,Cynthia M. Lummis (R),R,WY00
NO. 1 TAILINGS,ENL. OF 7809R,48-00154-01,WY01507,0,,-109.6817,41.7202,"NWNW 14,T20N,R109W",SWEETWATER,STEVENS DRAW,"OCI WYOMING, L.P.",Private,Y,,Earth,IXZ,RSK,Tailings,Tailings,1961,2000,4500,42,63,37,63,NA,9086,5826,9086,652,6.9,N,40379,5,N,0,X,114000,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,DOL MSHA,DOL MSHA,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
CLIFFORD F. GRAHAM,,6557R,WY01211,0,,-110.25,41.2583,"SESW 22,T15N,R114W",UINTA,BRANCH OF SMITHS FORK CREEK,DAVID M. SLAUGHTER,Private,N,DAVID P MILLER,Earth,HEK,SZ,Irrigation,"Irrigation, Fire Protection, Stock, Or Small Fish Pond",1961,,3400,14,19,9,19,NA,321,198,321,59,NA,NR,39610,5,U,20,S1,25300,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
PADLOCK NO. 1 A FIVE MILE,FIVE MILE,6858R,WY00659,0,,-107.2503,44.9502,"NENW 4,T57N,R86W",SHERIDAN,FIVE MILE CREEK,"PADLOCK RANCH, INC. (BRAD SPEAR)",Private,N,USDA NRCS,Earth,HEK,SZ,Irrigation,"Irrigation, Fire Protection, Stock, Or Small Fish Pond",1961,1983,1228,36,40,30,40,8561,960,536,960,59,13.5,N,40716,5,U,140,S1U1,71050,NA,0,NA,Y,Y,Y,Y,Y,SEO,,USDA NRCS,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
BAR M NO. 1,,6551R,WY00151,0,,-105.69,42.2331,"NWNW 14,T26N,R74W",ALBANY,NORTH BRANCH BAR M CREEK,BARD RANCH COMPANIES - MIKE JOHNSTON,Private,N,,Earth,HEK,SZ,Irrigation,"Irrigation, Water Supply",1961,,816,29,34,24,34,883,137,81,137,9,NA,NR,38896,5,U,50,V1,27238,NA,0,NA,Y,Y,Y,Y,Y,SEO,,,,,,,,,WY,WY,02\06\2013,NA,Cynthia M. Lummis (R),R,WY00
